playlist_id,playlist_name,track_id,track_name,track_popularity,artist_id,artist_names,album_id,album_name,track_duration_ms,genres,url_tunebat,popularity,energy,danceability,happiness,acousticness,instrumentalness,liveness,speechiness,loudness,key,camelot,BPM,duration,artist_name,artist_popularity,artist_total_followers,playlist_name_y,playlist_description,playlist_num_tracks,playlist_num_followers,valence,genre,spotify_cover_url,release_date,release_year,release_week
2FxUfeTn735Gi1gsExDYHS,2000s GIRLY BANGERZ 🎀,26nr9XnFCYWxBTIP7HyWXg,Toxic,55,26dSoYclwsYLMAKD3tpOr4,Britney Spears,3caKTh2tJMowPiMz0cguLI,Greatest Hits: My Prerogative,198813,pop,https://tunebat.com/Info/Toxic-Britney-Spears/26nr9XnFCYWxBTIP7HyWXg,55.0,84.0,77.0,92.0,3.0,2.0,25.0,11.0,-4dB,F Minor,4A,143.0,3:19,Britney Spears,84.0,16906891.0,2000s GIRLY BANGERZ 🎀,,72,165996,0.7288282167412939,Soul,https://i.scdn.co/image/ab67616d0000b27338a33970ad21a2a1d1315875,2004-11-08,2004.0,46
2FxUfeTn735Gi1gsExDYHS,2000s GIRLY BANGERZ 🎀,3BxWKCI06eQ5Od8TY2JBeA,Buttons,71,6wPhSqRtPu1UhRCDX5yaDJ,The Pussycat Dolls,5x8e8UcCeOgrOzSnDGuPye,PCD,225560,pop,https://tunebat.com/Info/Buttons-The-Pussycat-Dolls/3BxWKCI06eQ5Od8TY2JBeA,70.0,82.0,57.0,41.0,18.0,0.0,29.0,27.0,-4dB,D Major,10B,211.0,3:46,The Pussycat Dolls,72.0,6078330.0,2000s GIRLY BANGERZ 🎀,,72,165996,0.5565319216925813,Electropop,https://i.scdn.co/image/ab67616d0000b2738cc44129c3b11adec74058d6,2005-01-01,2005.0,53
2FxUfeTn735Gi1gsExDYHS,2000s GIRLY BANGERZ 🎀,4ZOyH6KjomjlqCz3oFqglr,Jenny from the Block (feat. Jadakiss & Styles P.) - Track Masters Remix,64,2DlGxzQSjYe5N6G9nkYghR,"Jennifer Lopez, Jadakiss, Styles P",2NG4OLyeNMwcLqirwwwvs2,This Is Me...Then,187840,Unknown,https://tunebat.com/Info/Jenny-from-the-Block-feat-Jadakiss-&-Styles-P--Track-Masters-Remix-Jennifer-Lopez-Jadakiss-Styles-P/4ZOyH6KjomjlqCz3oFqglr,63.0,75.0,84.0,96.0,1.0,0.0,6.0,21.0,-5dB,F# Major,2B,100.0,3:08,Jennifer Lopez,78.0,13585488.0,2000s GIRLY BANGERZ 🎀,,72,165996,0.4656879922864525,Electropop,https://i.scdn.co/image/ab67616d0000b273c0d17a37386e6891cc4d8877,2002-11-19,2002.0,47
2FxUfeTn735Gi1gsExDYHS,2000s GIRLY BANGERZ 🎀,66ZcOcouenzZEnzTJvoFmH,The Sweet Escape,80,4yiQZ8tQPux8cPriYMWUFP,"Gwen Stefani, Akon",7xnZ539lh8x6de9jzlpCJp,The Sweet Escape,246466,pop,https://tunebat.com/Info/The-Sweet-Escape-Gwen-Stefani-Akon/66ZcOcouenzZEnzTJvoFmH,78.0,77.0,76.0,73.0,19.0,0.0,18.0,3.0,-4dB,C# Major,3B,120.0,4:06,Gwen Stefani,77.0,6905944.0,2000s GIRLY BANGERZ 🎀,,72,165996,0.5327880068736027,Soul,https://i.scdn.co/image/ab67616d0000b2738dd53da15b55d402dfc3a20e,2006-01-01,2006.0,52
2FxUfeTn735Gi1gsExDYHS,2000s GIRLY BANGERZ 🎀,20jYtEun4dUdYZ9foaOC48,My Humps,79,1yxSLGMDHlW21z4YXirZDS,Black Eyed Peas,6VsJamdhvYKcnpwHAKULI0,Monkey Business,326960,Hip-Hop,https://tunebat.com/Info/My-Humps-Black-Eyed-Peas/20jYtEun4dUdYZ9foaOC48,77.0,68.0,80.0,59.0,11.0,0.0,11.0,22.0,-6dB,C# Minor,12A,124.0,5:27,Black Eyed Peas,84.0,9034884.0,2000s GIRLY BANGERZ 🎀,,72,165996,0.3070640891230566,R&B,https://i.scdn.co/image/ab67616d0000b273c6710b4a52539506c30e5354,2005-01-01,2005.0,53
2FxUfeTn735Gi1gsExDYHS,2000s GIRLY BANGERZ 🎀,4WY3HyGXsWqjFRCVD6gnTe,Baby Boy (feat. Sean Paul),71,6vWDO969PvNqNYHIOW5v0m,"Beyoncé, Sean Paul",6oxVabMIqCMJRYN1GqR3Vf,Dangerously In Love,244826,Unknown,https://tunebat.com/Info/Baby-Boy-feat-Sean-Paul-Beyoncé-Sean-Paul/4WY3HyGXsWqjFRCVD6gnTe,69.0,49.0,66.0,79.0,8.0,0.0,22.0,22.0,-9dB,C# Major,3B,91.0,4:05,Beyoncé,89.0,40451929.0,2000s GIRLY BANGERZ 🎀,,72,165996,0.8129183522962602,Rock,https://i.scdn.co/image/ab67616d0000b27345680a4a57c97894490a01c1,2003-06-24,2003.0,26
2FxUfeTn735Gi1gsExDYHS,2000s GIRLY BANGERZ 🎀,6ic8OlLUNEATToEFU3xmaH,Gimme More,87,26dSoYclwsYLMAKD3tpOr4,Britney Spears,1ePkYcH5ZQCb1b4tQeiEDj,Blackout,251240,pop,https://tunebat.com/Info/Gimme-More-Britney-Spears/6ic8OlLUNEATToEFU3xmaH,86.0,84.0,79.0,38.0,25.0,0.0,7.0,3.0,-3dB,D Major,10B,113.0,4:11,Britney Spears,84.0,16906891.0,2000s GIRLY BANGERZ 🎀,,72,165996,0.070954252947596,Synthwave,https://i.scdn.co/image/ab67616d0000b273ca10fae7d292c52f7e8b11ca,2007-10-25,2007.0,43
2FxUfeTn735Gi1gsExDYHS,2000s GIRLY BANGERZ 🎀,7lWUJpax919G4JdaFEVmCy,Blah Blah Blah (feat. 3OH!3),71,6LqNN22kT3074XbTVUrhzX,"Kesha, 3OH!3",6fpLLJsDSSAlToEDW2jv4F,Animal (Expanded Edition),172053,Unknown,https://tunebat.com/Info/Blah-Blah-Blah-feat-3OH!3-Kesha-3OH!3/7lWUJpax919G4JdaFEVmCy,71.0,84.0,75.0,52.0,8.0,0.0,42.0,12.0,-3dB,B♭ Major,6B,120.0,2:52,Kesha,83.0,8778885.0,2000s GIRLY BANGERZ 🎀,,72,165996,0.5872557744643897,Electropop,https://i.scdn.co/image/ab67616d0000b273142e5c0e611841b87c2dc533,2010-01-01,2010.0,53
2FxUfeTn735Gi1gsExDYHS,2000s GIRLY BANGERZ 🎀,5HbCnVLXRyZVxnreOPgJCK,Girlfriend,6,0p4nmQO2msCgU4IF37Wi3j,Avril Lavigne,5dfbrFuG8lfC4Yi75J8NmK,The Best Damn Thing,216600,pop,https://tunebat.com/Info/Girlfriend-Avril-Lavigne/5HbCnVLXRyZVxnreOPgJCK,7.0,96.0,56.0,67.0,0.0,0.0,21.0,10.0,-2dB,G Major,9B,164.0,3:37,Avril Lavigne,79.0,11773669.0,2000s GIRLY BANGERZ 🎀,,72,165996,0.5823742316286203,Soul,https://i.scdn.co/image/ab67616d0000b27345f041b52864bda5275f1b35,2007-04-17,2007.0,16
2FxUfeTn735Gi1gsExDYHS,2000s GIRLY BANGERZ 🎀,3ZFTkvIE7kyPt6Nu3PEa7V,Hips Don't Lie (feat. Wyclef Jean),90,0EmeFodog0BfCgMzAIvKQp,"Shakira, Wyclef Jean",5ppnlEoj4HdRRdRihnY3jU,"Oral Fixation, Vol. 2 (Expanded Edition)",218093,pop,https://tunebat.com/Info/Hips-Don-t-Lie-feat-Wyclef-Jean-Shakira-Wyclef-Jean/3ZFTkvIE7kyPt6Nu3PEa7V,89.0,82.0,78.0,76.0,28.0,0.0,41.0,7.0,-6dB,B♭ Minor,3A,100.0,3:38,Shakira,89.0,38267647.0,2000s GIRLY BANGERZ 🎀,,72,165996,0.5518916475221158,Disco,https://i.scdn.co/image/ab67616d0000b27327ddd747545c0d0cfe7595fa,2005-11-28,2005.0,48
0ZpYVvLjtMReufEoGwtvqC,Italiane 2025 🇮🇹 Top 50 Italia,03B7LASAbnyBdfybCxCuEw,PARANOIA (48h),49,3EvOGKxwzDenIvnfwmOgIT,Gianluca Modanese,2cavlI3WwEcr1mJeyVC4ZV,(tra parentesi),161012,Unknown,https://tunebat.com/Info/PARANOIA-48h-Gianluca-Modanese/03B7LASAbnyBdfybCxCuEw,49.0,69.0,62.0,79.0,12.0,0.0,9.0,4.0,-7dB,C# Major,3B,158.0,2:41,Gianluca Modanese,45.0,6137.0,Italiane 2025 🇮🇹 Top 50 Italia,"Le migliori hit in Italia! Estate 2025, Italia, Italia in Alta Rotazione, Sanremo 2025, Hit Italia, Top 50 Italia, Tormentoni, Nuove Uscite, Pop Italia|  Olly, Achille Lauro, Fedez, Bresh, Gazzelle, Coez, Pinguini Tattici Nucleari",114,174477,0.0756063758956868,Hip-Hop,https://i.scdn.co/image/ab67616d0000b273f31540207bcb24fa4a753397,2023-04-07,2023.0,14
0ZpYVvLjtMReufEoGwtvqC,Italiane 2025 🇮🇹 Top 50 Italia,25mDnFOFyPmebNAok8mavk,Islanda,71,6RdcIWVKYYzNzjQRd3oyHS,Pinguini Tattici Nucleari,0awzpRHpQcLl76a8SRJ50R,Islanda,217213,groovy,https://tunebat.com/Info/Islanda-Pinguini-Tattici-Nucleari/25mDnFOFyPmebNAok8mavk,71.0,76.0,60.0,34.0,6.0,0.0,18.0,5.0,-5dB,A Major,11B,88.0,3:37,Pinguini Tattici Nucleari,72.0,2205487.0,Italiane 2025 🇮🇹 Top 50 Italia,"Le migliori hit in Italia! Estate 2025, Italia, Italia in Alta Rotazione, Sanremo 2025, Hit Italia, Top 50 Italia, Tormentoni, Nuove Uscite, Pop Italia|  Olly, Achille Lauro, Fedez, Bresh, Gazzelle, Coez, Pinguini Tattici Nucleari",114,174477,0.0689945665299562,Soul,https://i.scdn.co/image/ab67616d0000b273e5bc100f86fea85bf11719aa,2024-11-15,2024.0,46
0ZpYVvLjtMReufEoGwtvqC,Italiane 2025 🇮🇹 Top 50 Italia,25VdEndwyUDs0DbpfCMfKD,Incoscienti Giovani,75,0lI3rF4hi4op6UxqlLHPzv,Achille Lauro,1Qp7zFISJ3UoIZ86inShdW,Incoscienti Giovani,204811,MySpotigramBot,https://tunebat.com/Info/Incoscienti-Giovani-Achille-Lauro/25VdEndwyUDs0DbpfCMfKD,78.0,60.0,50.0,28.0,49.0,0.0,12.0,5.0,-6dB,B♭ Major,6B,146.0,3:25,Achille Lauro,71.0,1143464.0,Italiane 2025 🇮🇹 Top 50 Italia,"Le migliori hit in Italia! Estate 2025, Italia, Italia in Alta Rotazione, Sanremo 2025, Hit Italia, Top 50 Italia, Tormentoni, Nuove Uscite, Pop Italia|  Olly, Achille Lauro, Fedez, Bresh, Gazzelle, Coez, Pinguini Tattici Nucleari",114,174477,0.5518489738523455,K-Pop,https://i.scdn.co/image/ab67616d0000b273daf87fd4aa102eba7a8e01c5,2025-02-12,2025.0,7
0ZpYVvLjtMReufEoGwtvqC,Italiane 2025 🇮🇹 Top 50 Italia,0ZmhDgy5eWjdLOQFEEe3bm,Balorda nostalgia,77,25u1DN0MwQVSav4XoJS7hl,"Olly, Juli",5ugzj4AP2B0n1FlDAb25kZ,Balorda nostalgia,197708,instrumental,https://tunebat.com/Info/Balorda-nostalgia-Olly-Juli/0ZmhDgy5eWjdLOQFEEe3bm,78.0,56.0,54.0,16.0,10.0,0.0,12.0,5.0,-7dB,C# Major,3B,110.0,3:18,Olly,74.0,439617.0,Italiane 2025 🇮🇹 Top 50 Italia,"Le migliori hit in Italia! Estate 2025, Italia, Italia in Alta Rotazione, Sanremo 2025, Hit Italia, Top 50 Italia, Tormentoni, Nuove Uscite, Pop Italia|  Olly, Achille Lauro, Fedez, Bresh, Gazzelle, Coez, Pinguini Tattici Nucleari",114,174477,0.8869783555884718,Dance,https://i.scdn.co/image/ab67616d0000b27313d952d57ef460632cc0975f,2025-02-12,2025.0,7
0ZpYVvLjtMReufEoGwtvqC,Italiane 2025 🇮🇹 Top 50 Italia,6bfy5e5jWNcNSFAJzsMPED,BATTITO,74,3pgCLfNbw5ozIfoNsvDU7i,Fedez,2XMeGxa3WRs1qIjrSOAJDw,BATTITO,194468,spoken,https://tunebat.com/Info/BATTITO-Fedez/6bfy5e5jWNcNSFAJzsMPED,75.0,74.0,64.0,55.0,10.0,0.0,24.0,31.0,-4dB,A Minor,8A,141.0,3:14,Fedez,67.0,2106077.0,Italiane 2025 🇮🇹 Top 50 Italia,"Le migliori hit in Italia! Estate 2025, Italia, Italia in Alta Rotazione, Sanremo 2025, Hit Italia, Top 50 Italia, Tormentoni, Nuove Uscite, Pop Italia|  Olly, Achille Lauro, Fedez, Bresh, Gazzelle, Coez, Pinguini Tattici Nucleari",114,174477,0.1349874920694644,K-Pop,https://i.scdn.co/image/ab67616d0000b27356e2afba03d7503a67068117,2025-02-12,2025.0,7
0ZpYVvLjtMReufEoGwtvqC,Italiane 2025 🇮🇹 Top 50 Italia,53uRmYY1yOtme8h215KzOm,Puoi (feat. Pinguini Tattici Nucleari),64,1QeqGmpgU5Yg74GNcjIIq3,"Fulminacci, Pinguini Tattici Nucleari",3onjDb4B1yRkQzL7I2GFm8,Infinito +1,166545,Unknown,https://tunebat.com/Info/Puoi-feat-Pinguini-Tattici-Nucleari-Fulminacci-Pinguini-Tattici-Nucleari/53uRmYY1yOtme8h215KzOm,63.0,81.0,74.0,91.0,29.0,0.0,11.0,11.0,-5dB,F# Minor,11A,99.0,2:47,Fulminacci,61.0,170646.0,Italiane 2025 🇮🇹 Top 50 Italia,"Le migliori hit in Italia! Estate 2025, Italia, Italia in Alta Rotazione, Sanremo 2025, Hit Italia, Top 50 Italia, Tormentoni, Nuove Uscite, Pop Italia|  Olly, Achille Lauro, Fedez, Bresh, Gazzelle, Coez, Pinguini Tattici Nucleari",114,174477,0.6945283899965731,Dance,https://i.scdn.co/image/ab67616d0000b273d78158ed630c7b2d09282c35,2024-01-12,2024.0,2
0ZpYVvLjtMReufEoGwtvqC,Italiane 2025 🇮🇹 Top 50 Italia,4iVMg78nmEEA8i8KuIvNng,"Buonanotte, Ti Pensavo",0,3EvOGKxwzDenIvnfwmOgIT,Gianluca Modanese,71ZNJi9jUXzxYyhVI8OLbC,"Buonanotte, Ti Pensavo",209000,Unknown,https://tunebat.com/Info/Buonanotte-Ti-Pensavo-Gianluca-Modanese/4iVMg78nmEEA8i8KuIvNng,0.0,66.0,73.0,51.0,39.0,0.0,16.0,11.0,-6dB,C Major,8B,93.0,3:29,Gianluca Modanese,45.0,6137.0,Italiane 2025 🇮🇹 Top 50 Italia,"Le migliori hit in Italia! Estate 2025, Italia, Italia in Alta Rotazione, Sanremo 2025, Hit Italia, Top 50 Italia, Tormentoni, Nuove Uscite, Pop Italia|  Olly, Achille Lauro, Fedez, Bresh, Gazzelle, Coez, Pinguini Tattici Nucleari",114,174477,0.1415207492971288,Disco,https://i.scdn.co/image/ab67616d0000b273a60d75f24c371a84bc359ece,2018-05-18,2018.0,20
0ZpYVvLjtMReufEoGwtvqC,Italiane 2025 🇮🇹 Top 50 Italia,2403gCM2RluhMgBc9TSwp7,il filo rosso,68,7GacyaFUp0qkEJglERX9N7,Alfa,745x0ghuwicXeSTvOM4RX2,il filo rosso,187403,chill,https://tunebat.com/Info/il-filo-rosso-Alfa/2403gCM2RluhMgBc9TSwp7,68.0,65.0,50.0,54.0,8.0,0.0,42.0,6.0,-6dB,E Major,12B,170.0,3:07,Alfa,69.0,975971.0,Italiane 2025 🇮🇹 Top 50 Italia,"Le migliori hit in Italia! Estate 2025, Italia, Italia in Alta Rotazione, Sanremo 2025, Hit Italia, Top 50 Italia, Tormentoni, Nuove Uscite, Pop Italia|  Olly, Achille Lauro, Fedez, Bresh, Gazzelle, Coez, Pinguini Tattici Nucleari",114,174477,0.7303048099334821,Soul,https://i.scdn.co/image/ab67616d0000b2731ba5e37f7f18eb3fa4591a04,2024-10-18,2024.0,42
0ZpYVvLjtMReufEoGwtvqC,Italiane 2025 🇮🇹 Top 50 Italia,7frFMgNLiLH2udrlWLbbfA,Mezzo secondo,54,7KFOc3T4Xo8DVZt4PWw2qN,Gazzelle,0X7Cr7xdDJigfJti8X0j49,Mezzo secondo,206242,instrumental,https://tunebat.com/Info/Mezzo-secondo-Gazzelle/7frFMgNLiLH2udrlWLbbfA,54.0,74.0,65.0,61.0,34.0,0.0,13.0,5.0,-5dB,E Major,12B,88.0,3:26,Gazzelle,67.0,999872.0,Italiane 2025 🇮🇹 Top 50 Italia,"Le migliori hit in Italia! Estate 2025, Italia, Italia in Alta Rotazione, Sanremo 2025, Hit Italia, Top 50 Italia, Tormentoni, Nuove Uscite, Pop Italia|  Olly, Achille Lauro, Fedez, Bresh, Gazzelle, Coez, Pinguini Tattici Nucleari",114,174477,0.5659548772433002,Pop,https://i.scdn.co/image/ab67616d0000b273609a00163e730ceab7bec874,2024-05-24,2024.0,21
0ZpYVvLjtMReufEoGwtvqC,Italiane 2025 🇮🇹 Top 50 Italia,4RTMLSmkfK9kqKlmTPGRzo,La tana del granchio,75,7FeObngbQ0GY3SojNwKdKn,Bresh,4DcdZiHkRo5zy6gzHyeHk0,La tana del granchio,209034,italian trap,https://tunebat.com/Info/La-tana-del-granchio-Bresh/4RTMLSmkfK9kqKlmTPGRzo,77.0,74.0,39.0,19.0,21.0,0.0,11.0,8.0,-6dB,C Major,8B,118.0,3:29,Bresh,71.0,337666.0,Italiane 2025 🇮🇹 Top 50 Italia,"Le migliori hit in Italia! Estate 2025, Italia, Italia in Alta Rotazione, Sanremo 2025, Hit Italia, Top 50 Italia, Tormentoni, Nuove Uscite, Pop Italia|  Olly, Achille Lauro, Fedez, Bresh, Gazzelle, Coez, Pinguini Tattici Nucleari",114,174477,0.8027246919140465,Rock,https://i.scdn.co/image/ab67616d0000b27363b8ebe611b0e266e15afcab,2025-02-12,2025.0,7
3lK8grm8TPVVnf8zjLAB8W,"Keinemusik Afro House 2025 ☮️ Move - Adam Port, Rampa, &ME ",1BJJbSX6muJVF2AK7uH1x4,Move,88,2loEsOijJ6XiGzWYFXMIRk,"Adam Port, Stryv, Keinemusik, Orso, Malachiii",4M8ThNHbNjda2cPwL8XZHS,Move,177598,"afro house, house",https://tunebat.com/Info/Move-Adam-Port-Stryv-Keinemusik-Orso-Malachiii/1BJJbSX6muJVF2AK7uH1x4,88.0,78.0,73.0,66.0,6.0,34.0,23.0,4.0,-9dB,A♭ Minor,1A,120.0,2:58,Adam Port,76.0,297132.0,"Keinemusik Afro House 2025 ☮️ Move - Adam Port, Rampa, &ME ",keinemusik - move - adam port - rampa - &amp;me - afro house - afrohouse - crazy for it - summer 2025 - tracklist - setlist  set - tulum - zamna - coachella - pacha - id - keine musik - concert - live  - deephouse - deep house - party -  best music - tracks - songs - club festival - melodic techno,63,83830,0.8018572690115057,Indie,https://i.scdn.co/image/ab67616d0000b273a959d221820e650bee1ca487,2024-06-07,2024.0,23
3lK8grm8TPVVnf8zjLAB8W,"Keinemusik Afro House 2025 ☮️ Move - Adam Port, Rampa, &ME ",2GwsSbo6IbNDVvcm9rtmal,Say What,80,08jywfUS0hp8XYlYs0cvz8,"Rampa, Adam Port, &ME, chuala, Keinemusik",167jkZFZSlQYFyQbr8st27,Say What,181593,"afro house, melodic house, house",https://tunebat.com/Info/Say-What-Rampa-Adam-Port-&ME-chuala-Keinemusik/2GwsSbo6IbNDVvcm9rtmal,80.0,72.0,76.0,57.0,10.0,25.0,23.0,4.0,-9dB,G Major,9B,120.0,3:02,Rampa,70.0,204415.0,"Keinemusik Afro House 2025 ☮️ Move - Adam Port, Rampa, &ME ",keinemusik - move - adam port - rampa - &amp;me - afro house - afrohouse - crazy for it - summer 2025 - tracklist - setlist  set - tulum - zamna - coachella - pacha - id - keine musik - concert - live  - deephouse - deep house - party -  best music - tracks - songs - club festival - melodic techno,63,83830,0.8600491378478726,Disco,https://i.scdn.co/image/ab67616d0000b2738e09b9e428468678d05cfb5f,2024-10-25,2024.0,43
3lK8grm8TPVVnf8zjLAB8W,"Keinemusik Afro House 2025 ☮️ Move - Adam Port, Rampa, &ME ",200DiJQhDi69nkGXOrrJgn,The Rapture Pt.III,74,5mIowAJMp7RKNheelruV5z,"&ME, Black Coffee, Keinemusik",2FAKT4HAf25axNWJI3DlY5,The Rapture Pt.III,417812,"afro house, melodic house, house",https://tunebat.com/Info/The-Rapture-Pt-III-&ME-Black-Coffee-Keinemusik/200DiJQhDi69nkGXOrrJgn,74.0,53.0,72.0,4.0,2.0,86.0,11.0,4.0,-12dB,E Minor,9A,120.0,6:58,&ME,69.0,208204.0,"Keinemusik Afro House 2025 ☮️ Move - Adam Port, Rampa, &ME ",keinemusik - move - adam port - rampa - &amp;me - afro house - afrohouse - crazy for it - summer 2025 - tracklist - setlist  set - tulum - zamna - coachella - pacha - id - keine musik - concert - live  - deephouse - deep house - party -  best music - tracks - songs - club festival - melodic techno,63,83830,0.1138394870445391,Synthwave,https://i.scdn.co/image/ab67616d0000b27363f925125a5848c42a5fdf6b,2023-06-09,2023.0,23
3lK8grm8TPVVnf8zjLAB8W,"Keinemusik Afro House 2025 ☮️ Move - Adam Port, Rampa, &ME ",0nZUQdt97RJ429I0FuAO2r,Crazy For It,71,08jywfUS0hp8XYlYs0cvz8,"Rampa, Adam Port, &ME, Boys Noize, Vinson, Keinemusik",6M1Ll5Gwpeyvpc0xYmhTT1,Crazy For It,250578,"afro house, melodic house, house",https://tunebat.com/Info/Crazy-For-It-Rampa-Adam-Port-&ME-Boys-Noize-Vinson-Keinemusik/0nZUQdt97RJ429I0FuAO2r,71.0,73.0,69.0,22.0,23.0,1.0,58.0,4.0,-7dB,C# Minor,12A,120.0,4:11,Rampa,70.0,204415.0,"Keinemusik Afro House 2025 ☮️ Move - Adam Port, Rampa, &ME ",keinemusik - move - adam port - rampa - &amp;me - afro house - afrohouse - crazy for it - summer 2025 - tracklist - setlist  set - tulum - zamna - coachella - pacha - id - keine musik - concert - live  - deephouse - deep house - party -  best music - tracks - songs - club festival - melodic techno,63,83830,0.3088845808831404,Hip-Hop,https://i.scdn.co/image/ab67616d0000b273b9b3cf229e75b870ab271883,2025-05-30,2025.0,22
3lK8grm8TPVVnf8zjLAB8W,"Keinemusik Afro House 2025 ☮️ Move - Adam Port, Rampa, &ME ",1dIgMBhevUWAxpJr5WRUh3,Skin,60,71oIj7nqfDmjE0bQIaQDP1,"EMOTIONAL, Eleonora",328noSlh7RkY9EMmKd5gvh,Skin,166611,afro house,https://tunebat.com/Info/Skin-EMOTIONAL-Eleonora/1dIgMBhevUWAxpJr5WRUh3,60.0,71.0,39.0,14.0,18.0,18.0,8.0,4.0,-12dB,F Minor,4A,121.0,2:47,EMOTIONAL,48.0,8872.0,"Keinemusik Afro House 2025 ☮️ Move - Adam Port, Rampa, &ME ",keinemusik - move - adam port - rampa - &amp;me - afro house - afrohouse - crazy for it - summer 2025 - tracklist - setlist  set - tulum - zamna - coachella - pacha - id - keine musik - concert - live  - deephouse - deep house - party -  best music - tracks - songs - club festival - melodic techno,63,83830,0.5546805642829215,Dance,https://i.scdn.co/image/ab67616d0000b273992c4066768550039cc80101,2025-03-07,2025.0,10
3lK8grm8TPVVnf8zjLAB8W,"Keinemusik Afro House 2025 ☮️ Move - Adam Port, Rampa, &ME ",0ko0sZ5hNieT3LRq2lOGl3,Les Gout,70,08jywfUS0hp8XYlYs0cvz8,"Rampa, chuala, Keinemusik",6zBJ3YyqKZTRTRudbhCpeV,Les Gout,344000,"afro house, melodic house, house",https://tunebat.com/Info/Les-Gout-Rampa-chuala-Keinemusik/0ko0sZ5hNieT3LRq2lOGl3,69.0,68.0,85.0,54.0,9.0,23.0,13.0,4.0,-9dB,F Minor,4A,120.0,5:44,Rampa,70.0,204415.0,"Keinemusik Afro House 2025 ☮️ Move - Adam Port, Rampa, &ME ",keinemusik - move - adam port - rampa - &amp;me - afro house - afrohouse - crazy for it - summer 2025 - tracklist - setlist  set - tulum - zamna - coachella - pacha - id - keine musik - concert - live  - deephouse - deep house - party -  best music - tracks - songs - club festival - melodic techno,63,83830,0.6081091145483212,Pop,https://i.scdn.co/image/ab67616d0000b273ec98ee7272a76b046ae20ee1,2022-09-09,2022.0,36
3lK8grm8TPVVnf8zjLAB8W,"Keinemusik Afro House 2025 ☮️ Move - Adam Port, Rampa, &ME ",4x6jx7AeSyE7PlQTdCjIJs,Thandaza,67,5mIowAJMp7RKNheelruV5z,"&ME, Rampa, Adam Port, Alan Dixon, Keinemusik, Arabic Piano",6EJu5rECOfBSeHfVM3g6pm,Thandaza,361810,"afro house, melodic house, house",https://tunebat.com/Info/Thandaza-&ME-Rampa-Adam-Port-Alan-Dixon-Keinemusik-Arabic-Piano/4x6jx7AeSyE7PlQTdCjIJs,66.0,73.0,68.0,13.0,6.0,1.0,10.0,3.0,-8dB,F# Minor,11A,123.0,6:02,&ME,69.0,208204.0,"Keinemusik Afro House 2025 ☮️ Move - Adam Port, Rampa, &ME ",keinemusik - move - adam port - rampa - &amp;me - afro house - afrohouse - crazy for it - summer 2025 - tracklist - setlist  set - tulum - zamna - coachella - pacha - id - keine musik - concert - live  - deephouse - deep house - party -  best music - tracks - songs - club festival - melodic techno,63,83830,0.5924212002360283,Pop,https://i.scdn.co/image/ab67616d0000b27317c997e7a06e4b9a2630d279,2024-03-15,2024.0,11
3lK8grm8TPVVnf8zjLAB8W,"Keinemusik Afro House 2025 ☮️ Move - Adam Port, Rampa, &ME ",1X1gQuvMH7RP2Xkbdt7SES,Be With You,56,71oIj7nqfDmjE0bQIaQDP1,EMOTIONAL,6kgNaQh0gCk9eUw65ttsgm,Be With You,182000,afro house,https://tunebat.com/Info/Be-With-You-EMOTIONAL/1X1gQuvMH7RP2Xkbdt7SES,56.0,65.0,65.0,4.0,21.0,56.0,18.0,3.0,-11dB,E♭ Major,5B,120.0,3:02,EMOTIONAL,48.0,8872.0,"Keinemusik Afro House 2025 ☮️ Move - Adam Port, Rampa, &ME ",keinemusik - move - adam port - rampa - &amp;me - afro house - afrohouse - crazy for it - summer 2025 - tracklist - setlist  set - tulum - zamna - coachella - pacha - id - keine musik - concert - live  - deephouse - deep house - party -  best music - tracks - songs - club festival - melodic techno,63,83830,0.9998554646950004,K-Pop,https://i.scdn.co/image/ab67616d0000b273b9ea3efc2557c2095e2f039e,2024-03-08,2024.0,10
3lK8grm8TPVVnf8zjLAB8W,"Keinemusik Afro House 2025 ☮️ Move - Adam Port, Rampa, &ME ",70ofkwt6aIb4bPQ51OQMQO,More Love - Rampa &ME Remix,68,2exkZbmNqMKnT8LRWuxWgy,"Moderat, Keinemusik, Rampa, &ME",4ml88dBgRFbbucUERI1BYC,More Love (Rampa &ME Remix),371897,"idm, electronica",https://tunebat.com/Info/More-Love--Rampa-&ME-Remix-Moderat-Keinemusik-Rampa-&ME/70ofkwt6aIb4bPQ51OQMQO,67.0,78.0,65.0,13.0,0.0,82.0,11.0,4.0,-11dB,E Minor,9A,122.0,6:12,Moderat,59.0,755192.0,"Keinemusik Afro House 2025 ☮️ Move - Adam Port, Rampa, &ME ",keinemusik - move - adam port - rampa - &amp;me - afro house - afrohouse - crazy for it - summer 2025 - tracklist - setlist  set - tulum - zamna - coachella - pacha - id - keine musik - concert - live  - deephouse - deep house - party -  best music - tracks - songs - club festival - melodic techno,63,83830,0.8193687386590696,Ballad,https://i.scdn.co/image/ab67616d0000b273e0cc562977affaa7477aab6b,2023-10-27,2023.0,43
